snapshot_id,person_id,date_id,position_id,org_unit_id,location_id,company_id,is_active,employment_type,tenure_days,tenure_months,tenure_band
2441,334,20240331,19,3,2,1,1,Full-Time,38,1.2,0-90 days
2442,337,20240331,9,5,2,1,1,Full-Time,282,9.3,6-12 months
2443,345,20240331,5,12,19,1,1,Full-Time,421,13.8,1-2 years
2444,347,20240331,3,14,4,1,1,Full-Time,1123,36.9,3-5 years
2445,357,20240331,11,5,29,1,1,Full-Time,19,0.6,0-90 days
2446,358,20240331,2,11,24,1,1,Full-Time,453,14.9,1-2 years
2447,364,20240331,23,9,9,1,1,Full-Time,98,3.2,91-182 days
2448,366,20240331,7,13,5,1,1,Part-Time,411,13.5,1-2 years
2449,373,20240331,10,6,3,1,1,Contractor,545,17.9,1-2 years
2450,374,20240331,34,19,17,1,1,Contractor,500,16.4,1-2 years
2451,376,20240331,14,6,2,1,1,Contractor,86,2.8,0-90 days
2452,377,20240331,25,4,30,1,1,Full-Time,8,0.3,0-90 days
2453,378,20240331,9,2,30,1,1,Full-Time,67,2.2,0-90 days
2454,382,20240331,31,18,30,1,1,Part-Time,11,0.4,0-90 days
2455,388,20240331,26,10,29,1,1,Full-Time,704,23.1,1-2 years
2456,389,20240331,30,20,30,1,1,Full-Time,555,18.2,1-2 years
2457,390,20240331,11,6,2,1,1,Full-Time,68,2.2,0-90 days
2458,392,20240331,19,3,30,1,1,Part-Time,220,7.2,6-12 months
2459,397,20240331,4,11,5,1,1,Full-Time,231,7.6,6-12 months
2460,405,20240331,25,4,30,1,1,Full-Time,571,18.8,1-2 years
2461,406,20240331,24,9,1,1,1,Full-Time,453,14.9,1-2 years
2462,408,20240331,33,18,11,1,1,Full-Time,693,22.8,1-2 years
2463,410,20240331,14,6,30,1,1,Full-Time,94,3.1,91-182 days
2464,414,20240331,27,4,4,1,1,Full-Time,182,6.0,91-182 days
2465,418,20240331,6,11,3,1,1,Full-Time,60,2.0,0-90 days
2466,420,20240331,20,3,29,1,1,Full-Time,71,2.3,0-90 days
2467,421,20240331,12,5,18,1,1,Part-Time,210,6.9,6-12 months
2468,424,20240331,30,19,16,1,1,Contractor,238,7.8,6-12 months
2469,426,20240331,34,18,9,1,1,Full-Time,737,24.2,2-3 years
2470,430,20240331,5,11,7,1,1,Full-Time,83,2.7,0-90 days
2471,431,20240331,20,3,1,1,1,Contractor,43,1.4,0-90 days
2472,435,20240331,25,4,1,1,1,Full-Time,1001,32.9,2-3 years
2473,441,20240331,31,20,26,1,1,Full-Time,409,13.4,1-2 years
2474,442,20240331,12,5,29,1,1,Contractor,94,3.1,91-182 days
2475,445,20240331,34,18,28,1,1,Full-Time,98,3.2,91-182 days
2476,456,20240331,32,18,16,1,1,Contractor,604,19.8,1-2 years
2477,457,20240331,34,18,10,1,1,Full-Time,381,12.5,1-2 years
2478,459,20240331,17,7,1,1,1,Full-Time,166,5.5,91-182 days
2479,461,20240331,34,19,10,1,1,Full-Time,719,23.6,1-2 years
2480,462,20240331,12,6,10,1,1,Full-Time,234,7.7,6-12 months
2481,465,20240331,12,5,18,1,1,Part-Time,631,20.7,1-2 years
2482,468,20240331,26,9,1,1,1,Full-Time,803,26.4,2-3 years
2483,471,20240331,10,2,1,1,1,Full-Time,432,14.2,1-2 years
2484,475,20240331,34,19,15,1,1,Full-Time,1501,49.3,3-5 years
2485,487,20240331,14,5,18,1,1,Part-Time,220,7.2,6-12 months
2486,492,20240331,24,9,9,1,1,Full-Time,24,0.8,0-90 days
2487,495,20240331,12,6,30,1,1,Full-Time,67,2.2,0-90 days
2488,498,20240331,5,17,8,1,1,Full-Time,40,1.3,0-90 days
2489,3,20240430,22,10,16,1,1,Contractor,915,30.1,2-3 years
2490,7,20240430,22,9,30,1,1,Full-Time,44,1.4,0-90 days
2491,8,20240430,13,6,29,1,1,Full-Time,766,25.2,2-3 years
2492,13,20240430,3,12,3,1,1,Part-Time,470,15.4,1-2 years
2493,14,20240430,18,3,2,1,1,Part-Time,72,2.4,0-90 days
2494,17,20240430,34,19,6,1,1,Full-Time,61,2.0,0-90 days
2495,21,20240430,30,20,24,1,1,Contractor,49,1.6,0-90 days
2496,22,20240430,19,8,30,1,1,Part-Time,37,1.2,0-90 days
2497,23,20240430,5,17,14,1,1,Full-Time,597,19.6,1-2 years
2498,27,20240430,31,18,24,1,1,Full-Time,120,3.9,91-182 days
2499,29,20240430,25,9,1,1,1,Full-Time,422,13.9,1-2 years
2500,31,20240430,26,9,16,1,1,Full-Time,625,20.5,1-2 years
2501,34,20240430,23,9,1,1,1,Full-Time,848,27.9,2-3 years
2502,35,20240430,32,18,8,1,1,Full-Time,327,10.7,6-12 months
2503,36,20240430,26,10,30,1,1,Full-Time,335,11.0,6-12 months
2504,37,20240430,11,2,10,1,1,Full-Time,468,15.4,1-2 years
2505,38,20240430,28,18,24,1,1,Full-Time,522,17.1,1-2 years
2506,40,20240430,19,7,2,1,1,Full-Time,162,5.3,91-182 days
2507,42,20240430,15,3,29,1,1,Contractor,817,26.8,2-3 years
2508,45,20240430,33,20,24,1,1,Full-Time,734,24.1,2-3 years
2509,50,20240430,11,5,3,1,1,Full-Time,120,3.9,91-182 days
2510,57,20240430,25,10,4,1,1,Part-Time,1394,45.8,3-5 years
2511,58,20240430,34,20,20,1,1,Contractor,1407,46.2,3-5 years
2512,61,20240430,33,18,22,1,1,Full-Time,111,3.6,91-182 days
2513,64,20240430,31,19,26,1,1,Part-Time,464,15.2,1-2 years
2514,72,20240430,10,2,2,1,1,Part-Time,270,8.9,6-12 months
2515,75,20240430,10,2,3,1,1,Part-Time,755,24.8,2-3 years
2516,76,20240430,14,6,2,1,1,Full-Time,141,4.6,91-182 days
2517,79,20240430,11,2,1,1,1,Full-Time,253,8.3,6-12 months
2518,82,20240430,33,18,11,1,1,Full-Time,102,3.4,91-182 days
2519,95,20240430,20,7,1,1,1,Full-Time,111,3.6,91-182 days
2520,97,20240430,3,15,7,1,1,Part-Time,301,9.9,6-12 months
2521,99,20240430,27,10,29,1,1,Full-Time,647,21.3,1-2 years
2522,100,20240430,5,15,25,1,1,Part-Time,287,9.4,6-12 months
2523,101,20240430,19,8,1,1,1,Full-Time,1013,33.3,2-3 years
2524,103,20240430,27,9,16,1,1,Full-Time,36,1.2,0-90 days
2525,104,20240430,5,11,23,1,1,Full-Time,339,11.1,6-12 months
2526,107,20240430,19,8,3,1,1,Full-Time,775,25.5,2-3 years
2527,112,20240430,4,14,10,1,1,Full-Time,850,27.9,2-3 years
2528,115,20240430,14,6,29,1,1,Full-Time,716,23.5,1-2 years
2529,119,20240430,3,16,26,1,1,Contractor,992,32.6,2-3 years
2530,124,20240430,11,2,8,1,1,Contractor,1211,39.8,3-5 years
2531,125,20240430,11,2,8,1,1,Full-Time,634,20.8,1-2 years
2532,142,20240430,19,3,10,1,1,Full-Time,99,3.3,91-182 days
2533,153,20240430,7,13,4,1,1,Part-Time,1769,58.1,3-5 years
2534,154,20240430,7,14,6,1,1,Contractor,828,27.2,2-3 years
2535,156,20240430,31,18,13,1,1,Full-Time,55,1.8,0-90 days
2536,157,20240430,2,14,23,1,1,Part-Time,137,4.5,91-182 days
2537,163,20240430,19,3,29,1,1,Full-Time,1132,37.2,3-5 years
2538,165,20240430,17,8,1,1,1,Full-Time,432,14.2,1-2 years
2539,174,20240430,13,2,30,1,1,Part-Time,659,21.6,1-2 years
2540,180,20240430,6,16,4,1,1,Full-Time,361,11.9,6-12 months
2541,183,20240430,18,8,30,1,1,Full-Time,619,20.3,1-2 years
2542,186,20240430,3,12,16,1,1,Contractor,79,2.6,0-90 days
2543,188,20240430,18,3,2,1,1,Full-Time,431,14.2,1-2 years
2544,193,20240430,18,7,3,1,1,Full-Time,533,17.5,1-2 years
2545,194,20240430,34,18,17,1,1,Full-Time,325,10.7,6-12 months
2546,196,20240430,6,15,24,1,1,Part-Time,461,15.1,1-2 years
2547,203,20240430,18,3,3,1,1,Part-Time,394,12.9,1-2 years
2548,208,20240430,18,3,29,1,1,Part-Time,371,12.2,1-2 years
2549,212,20240430,17,3,1,1,1,Full-Time,100,3.3,91-182 days
2550,213,20240430,10,2,29,1,1,Full-Time,44,1.4,0-90 days
2551,214,20240430,12,2,29,1,1,Full-Time,101,3.3,91-182 days
2552,215,20240430,6,13,7,1,1,Full-Time,400,13.1,1-2 years
2553,219,20240430,11,5,8,1,1,Full-Time,67,2.2,0-90 days
2554,222,20240430,7,11,13,1,1,Full-Time,469,15.4,1-2 years
2555,223,20240430,7,17,16,1,1,Full-Time,433,14.2,1-2 years
2556,224,20240430,31,19,12,1,1,Full-Time,443,14.6,1-2 years
2557,228,20240430,24,4,29,1,1,Contractor,436,14.3,1-2 years
2558,230,20240430,8,5,10,1,1,Part-Time,242,8.0,6-12 months
2559,232,20240430,22,4,4,1,1,Full-Time,470,15.4,1-2 years
2560,235,20240430,4,16,25,1,1,Full-Time,76,2.5,0-90 days
2561,237,20240430,26,9,29,1,1,Contractor,264,8.7,6-12 months
2562,243,20240430,9,6,2,1,1,Full-Time,586,19.3,1-2 years
2563,244,20240430,29,18,25,1,1,Full-Time,816,26.8,2-3 years
2564,247,20240430,17,8,10,1,1,Part-Time,4,0.1,0-90 days
2565,248,20240430,18,8,29,1,1,Full-Time,241,7.9,6-12 months
2566,249,20240430,13,6,3,1,1,Full-Time,158,5.2,91-182 days
2567,251,20240430,23,4,16,1,1,Full-Time,546,17.9,1-2 years
2568,252,20240430,27,10,4,1,1,Full-Time,81,2.7,0-90 days
2569,255,20240430,9,2,10,1,1,Full-Time,228,7.5,6-12 months
2570,262,20240430,32,19,28,1,1,Full-Time,77,2.5,0-90 days
2571,268,20240430,22,4,29,1,1,Full-Time,652,21.4,1-2 years
2572,278,20240430,7,11,15,1,1,Full-Time,88,2.9,0-90 days
2573,286,20240430,17,8,30,1,1,Full-Time,472,15.5,1-2 years
2574,287,20240430,27,10,1,1,1,Full-Time,110,3.6,91-182 days
2575,290,20240430,33,19,4,1,1,Full-Time,198,6.5,6-12 months
2576,291,20240430,23,9,9,1,1,Full-Time,44,1.4,0-90 days
2577,292,20240430,7,15,21,1,1,Full-Time,99,3.3,91-182 days
2578,294,20240430,24,4,16,1,1,Full-Time,426,14.0,1-2 years
2579,295,20240430,27,10,9,1,1,Contractor,1564,51.4,3-5 years
2580,296,20240430,10,6,10,1,1,Part-Time,263,8.6,6-12 months
2581,297,20240430,25,4,9,1,1,Full-Time,778,25.6,2-3 years
2582,301,20240430,7,14,16,1,1,Full-Time,471,15.5,1-2 years
2583,306,20240430,33,20,26,1,1,Contractor,57,1.9,0-90 days
2584,309,20240430,10,2,8,1,1,Full-Time,95,3.1,91-182 days
2585,311,20240430,34,20,12,1,1,Full-Time,577,19.0,1-2 years
2586,312,20240430,11,5,2,1,1,Full-Time,77,2.5,0-90 days
2587,316,20240430,32,19,22,1,1,Full-Time,1904,62.5,5-10 years
2588,319,20240430,18,8,2,1,1,Full-Time,7,0.2,0-90 days
2589,320,20240430,26,10,9,1,1,Full-Time,1169,38.4,3-5 years
2590,322,20240430,13,6,10,1,1,Part-Time,51,1.7,0-90 days
2591,330,20240430,29,20,7,1,1,Full-Time,38,1.2,0-90 days
2592,334,20240430,19,3,2,1,1,Full-Time,68,2.2,0-90 days
2593,337,20240430,9,5,2,1,1,Full-Time,312,10.2,6-12 months
2594,345,20240430,5,12,19,1,1,Full-Time,451,14.8,1-2 years
2595,347,20240430,3,14,4,1,1,Full-Time,1153,37.9,3-5 years
2596,357,20240430,11,5,29,1,1,Full-Time,49,1.6,0-90 days
2597,358,20240430,2,11,24,1,1,Full-Time,483,15.9,1-2 years
2598,364,20240430,23,9,9,1,1,Full-Time,128,4.2,91-182 days
2599,366,20240430,7,13,5,1,1,Part-Time,441,14.5,1-2 years
2600,373,20240430,10,6,3,1,1,Contractor,575,18.9,1-2 years
2601,374,20240430,34,19,17,1,1,Contractor,530,17.4,1-2 years
2602,376,20240430,14,6,2,1,1,Contractor,116,3.8,91-182 days
2603,377,20240430,25,4,30,1,1,Full-Time,38,1.2,0-90 days
2604,378,20240430,9,2,30,1,1,Full-Time,97,3.2,91-182 days
2605,382,20240430,31,18,30,1,1,Part-Time,41,1.3,0-90 days
2606,388,20240430,26,10,29,1,1,Full-Time,734,24.1,2-3 years
2607,389,20240430,30,20,30,1,1,Full-Time,585,19.2,1-2 years
2608,390,20240430,11,6,2,1,1,Full-Time,98,3.2,91-182 days
2609,392,20240430,19,3,30,1,1,Part-Time,250,8.2,6-12 months
2610,397,20240430,4,11,5,1,1,Full-Time,261,8.6,6-12 months
2611,405,20240430,25,4,30,1,1,Full-Time,601,19.7,1-2 years
2612,406,20240430,24,9,1,1,1,Full-Time,483,15.9,1-2 years
2613,408,20240430,33,18,11,1,1,Full-Time,723,23.8,1-2 years
2614,410,20240430,14,6,30,1,1,Full-Time,124,4.1,91-182 days
2615,418,20240430,6,11,3,1,1,Full-Time,90,3.0,0-90 days
2616,420,20240430,20,3,29,1,1,Full-Time,101,3.3,91-182 days
2617,421,20240430,12,5,18,1,1,Part-Time,240,7.9,6-12 months
2618,424,20240430,30,19,16,1,1,Contractor,268,8.8,6-12 months
2619,426,20240430,34,18,9,1,1,Full-Time,767,25.2,2-3 years
2620,430,20240430,5,11,7,1,1,Full-Time,113,3.7,91-182 days
2621,431,20240430,20,3,1,1,1,Contractor,73,2.4,0-90 days
2622,435,20240430,25,4,1,1,1,Full-Time,1031,33.9,2-3 years
2623,441,20240430,31,20,26,1,1,Full-Time,439,14.4,1-2 years
2624,442,20240430,12,5,29,1,1,Contractor,124,4.1,91-182 days
2625,445,20240430,34,18,28,1,1,Full-Time,128,4.2,91-182 days
2626,456,20240430,32,18,16,1,1,Contractor,634,20.8,1-2 years
2627,457,20240430,34,18,10,1,1,Full-Time,411,13.5,1-2 years
2628,459,20240430,17,7,1,1,1,Full-Time,196,6.4,6-12 months
2629,460,20240430,20,7,10,1,1,Full-Time,26,0.9,0-90 days
2630,461,20240430,34,19,10,1,1,Full-Time,749,24.6,2-3 years
2631,462,20240430,12,6,10,1,1,Full-Time,264,8.7,6-12 months
2632,465,20240430,12,5,18,1,1,Part-Time,661,21.7,1-2 years
2633,468,20240430,26,9,1,1,1,Full-Time,833,27.4,2-3 years
2634,471,20240430,10,2,1,1,1,Full-Time,462,15.2,1-2 years
2635,475,20240430,34,19,15,1,1,Full-Time,1531,50.3,3-5 years
2636,487,20240430,14,5,18,1,1,Part-Time,250,8.2,6-12 months
2637,492,20240430,24,9,9,1,1,Full-Time,54,1.8,0-90 days
2638,495,20240430,12,6,30,1,1,Full-Time,97,3.2,91-182 days
2639,498,20240430,5,17,8,1,1,Full-Time,70,2.3,0-90 days
2640,500,20240430,31,20,20,1,1,Full-Time,29,1.0,0-90 days
2641,3,20240531,22,10,16,1,1,Contractor,946,31.1,2-3 years
2642,7,20240531,22,9,30,1,1,Full-Time,75,2.5,0-90 days
2643,8,20240531,13,6,29,1,1,Full-Time,797,26.2,2-3 years
2644,13,20240531,3,12,3,1,1,Part-Time,501,16.5,1-2 years
2645,14,20240531,18,3,2,1,1,Part-Time,103,3.4,91-182 days
2646,17,20240531,34,19,6,1,1,Full-Time,92,3.0,91-182 days
2647,21,20240531,30,20,24,1,1,Contractor,80,2.6,0-90 days
2648,22,20240531,19,8,30,1,1,Part-Time,68,2.2,0-90 days
2649,23,20240531,5,17,14,1,1,Full-Time,628,20.6,1-2 years
2650,27,20240531,31,18,24,1,1,Full-Time,151,5.0,91-182 days
2651,29,20240531,25,9,1,1,1,Full-Time,453,14.9,1-2 years
2652,31,20240531,26,9,16,1,1,Full-Time,656,21.6,1-2 years
2653,33,20240531,3,11,27,1,1,Full-Time,21,0.7,0-90 days
2654,34,20240531,23,9,1,1,1,Full-Time,879,28.9,2-3 years
2655,35,20240531,32,18,8,1,1,Full-Time,358,11.8,6-12 months
2656,36,20240531,26,10,30,1,1,Full-Time,366,12.0,1-2 years
2657,37,20240531,11,2,10,1,1,Full-Time,499,16.4,1-2 years
2658,38,20240531,28,18,24,1,1,Full-Time,553,18.2,1-2 years
2659,40,20240531,19,7,2,1,1,Full-Time,193,6.3,6-12 months
2660,42,20240531,15,3,29,1,1,Contractor,848,27.9,2-3 years
2661,44,20240531,9,6,10,1,1,Full-Time,19,0.6,0-90 days
2662,45,20240531,33,20,24,1,1,Full-Time,765,25.1,2-3 years
2663,50,20240531,11,5,3,1,1,Full-Time,151,5.0,91-182 days
2664,57,20240531,25,10,4,1,1,Part-Time,1425,46.8,3-5 years
2665,58,20240531,34,20,20,1,1,Contractor,1438,47.2,3-5 years
2666,61,20240531,33,18,22,1,1,Full-Time,142,4.7,91-182 days
2667,64,20240531,31,19,26,1,1,Part-Time,495,16.3,1-2 years
2668,72,20240531,10,2,2,1,1,Part-Time,301,9.9,6-12 months
2669,75,20240531,10,2,3,1,1,Part-Time,786,25.8,2-3 years
2670,76,20240531,14,6,2,1,1,Full-Time,172,5.7,91-182 days
2671,79,20240531,11,2,1,1,1,Full-Time,284,9.3,6-12 months
2672,82,20240531,33,18,11,1,1,Full-Time,133,4.4,91-182 days
2673,95,20240531,20,7,1,1,1,Full-Time,142,4.7,91-182 days
2674,97,20240531,3,15,7,1,1,Part-Time,332,10.9,6-12 months
2675,99,20240531,27,10,29,1,1,Full-Time,678,22.3,1-2 years
2676,100,20240531,5,15,25,1,1,Part-Time,318,10.4,6-12 months
2677,101,20240531,19,8,1,1,1,Full-Time,1044,34.3,2-3 years
2678,103,20240531,27,9,16,1,1,Full-Time,67,2.2,0-90 days
2679,104,20240531,5,11,23,1,1,Full-Time,370,12.2,1-2 years
2680,112,20240531,4,14,10,1,1,Full-Time,881,28.9,2-3 years
2681,115,20240531,14,6,29,1,1,Full-Time,747,24.5,2-3 years
2682,119,20240531,3,16,26,1,1,Contractor,1023,33.6,2-3 years
2683,124,20240531,11,2,8,1,1,Contractor,1242,40.8,3-5 years
2684,125,20240531,27,9,30,1,1,Full-Time,665,21.8,1-2 years
2685,142,20240531,19,3,10,1,1,Full-Time,130,4.3,91-182 days
2686,153,20240531,7,13,4,1,1,Part-Time,1800,59.1,3-5 years
2687,154,20240531,7,14,6,1,1,Contractor,859,28.2,2-3 years
2688,156,20240531,31,18,13,1,1,Full-Time,86,2.8,0-90 days
2689,157,20240531,2,14,23,1,1,Part-Time,168,5.5,91-182 days
2690,163,20240531,19,3,29,1,1,Full-Time,1163,38.2,3-5 years
2691,165,20240531,17,8,1,1,1,Full-Time,463,15.2,1-2 years
2692,174,20240531,13,2,30,1,1,Part-Time,690,22.7,1-2 years
2693,176,20240531,11,2,3,1,1,Contractor,29,1.0,0-90 days
2694,180,20240531,6,16,4,1,1,Full-Time,392,12.9,1-2 years
2695,186,20240531,3,12,16,1,1,Contractor,110,3.6,91-182 days
2696,188,20240531,18,3,2,1,1,Full-Time,462,15.2,1-2 years
2697,193,20240531,18,7,3,1,1,Full-Time,564,18.5,1-2 years
2698,194,20240531,34,18,17,1,1,Full-Time,356,11.7,6-12 months
2699,196,20240531,6,15,24,1,1,Part-Time,492,16.2,1-2 years
2700,203,20240531,18,3,3,1,1,Part-Time,425,14.0,1-2 years
2701,208,20240531,18,3,29,1,1,Part-Time,402,13.2,1-2 years
2702,212,20240531,17,3,1,1,1,Full-Time,131,4.3,91-182 days
2703,213,20240531,10,2,29,1,1,Full-Time,75,2.5,0-90 days
2704,214,20240531,12,2,29,1,1,Full-Time,132,4.3,91-182 days
2705,215,20240531,6,13,7,1,1,Full-Time,431,14.2,1-2 years
2706,219,20240531,11,5,8,1,1,Full-Time,98,3.2,91-182 days
2707,222,20240531,7,11,13,1,1,Full-Time,500,16.4,1-2 years
2708,223,20240531,7,17,16,1,1,Full-Time,464,15.2,1-2 years
2709,224,20240531,22,10,1,1,1,Full-Time,474,15.6,1-2 years
2710,228,20240531,24,4,29,1,1,Contractor,467,15.3,1-2 years
2711,230,20240531,8,5,10,1,1,Part-Time,273,9.0,6-12 months
2712,231,20240531,18,7,3,1,1,Full-Time,1,0.0,0-90 days
2713,232,20240531,22,4,4,1,1,Full-Time,501,16.5,1-2 years
2714,235,20240531,4,16,25,1,1,Full-Time,107,3.5,91-182 days
2715,237,20240531,26,9,29,1,1,Contractor,295,9.7,6-12 months
2716,243,20240531,9,6,2,1,1,Full-Time,617,20.3,1-2 years
2717,244,20240531,29,18,25,1,1,Full-Time,847,27.8,2-3 years
2718,247,20240531,17,8,10,1,1,Part-Time,35,1.1,0-90 days
2719,248,20240531,18,8,29,1,1,Full-Time,272,8.9,6-12 months
2720,249,20240531,13,6,3,1,1,Full-Time,189,6.2,6-12 months
2721,251,20240531,23,4,16,1,1,Full-Time,577,19.0,1-2 years
2722,252,20240531,27,10,4,1,1,Full-Time,112,3.7,91-182 days
2723,255,20240531,9,2,10,1,1,Full-Time,259,8.5,6-12 months
2724,262,20240531,32,19,28,1,1,Full-Time,108,3.5,91-182 days
2725,268,20240531,22,4,29,1,1,Full-Time,683,22.4,1-2 years
2726,275,20240531,19,3,3,1,1,Part-Time,3,0.1,0-90 days
2727,278,20240531,7,11,15,1,1,Full-Time,119,3.9,91-182 days
2728,279,20240531,33,20,5,1,1,Part-Time,21,0.7,0-90 days
2729,286,20240531,17,8,30,1,1,Full-Time,503,16.5,1-2 years
2730,287,20240531,27,10,1,1,1,Full-Time,141,4.6,91-182 days
2731,290,20240531,33,19,4,1,1,Full-Time,229,7.5,6-12 months
2732,291,20240531,23,9,9,1,1,Full-Time,75,2.5,0-90 days
2733,292,20240531,7,15,21,1,1,Full-Time,130,4.3,91-182 days
2734,294,20240531,24,4,16,1,1,Full-Time,457,15.0,1-2 years
2735,295,20240531,27,10,9,1,1,Contractor,1595,52.4,3-5 years
2736,296,20240531,10,6,10,1,1,Part-Time,294,9.7,6-12 months
2737,297,20240531,25,4,9,1,1,Full-Time,809,26.6,2-3 years
2738,301,20240531,7,14,16,1,1,Full-Time,502,16.5,1-2 years
2739,306,20240531,33,20,26,1,1,Contractor,88,2.9,0-90 days
2740,309,20240531,10,2,8,1,1,Full-Time,126,4.1,91-182 days
2741,311,20240531,34,20,12,1,1,Full-Time,608,20.0,1-2 years
2742,312,20240531,11,5,2,1,1,Full-Time,108,3.5,91-182 days
2743,316,20240531,32,19,22,1,1,Full-Time,1935,63.6,5-10 years
2744,319,20240531,18,8,2,1,1,Full-Time,38,1.2,0-90 days
2745,320,20240531,26,10,9,1,1,Full-Time,1200,39.4,3-5 years
2746,322,20240531,13,6,10,1,1,Part-Time,82,2.7,0-90 days
2747,330,20240531,29,20,7,1,1,Full-Time,69,2.3,0-90 days
2748,334,20240531,19,3,2,1,1,Full-Time,99,3.3,91-182 days
2749,337,20240531,9,5,2,1,1,Full-Time,343,11.3,6-12 months
2750,345,20240531,5,12,19,1,1,Full-Time,482,15.8,1-2 years
2751,347,20240531,3,14,4,1,1,Full-Time,1184,38.9,3-5 years
2752,357,20240531,11,5,29,1,1,Full-Time,80,2.6,0-90 days
2753,358,20240531,2,11,24,1,1,Full-Time,514,16.9,1-2 years
2754,364,20240531,23,9,9,1,1,Full-Time,159,5.2,91-182 days
2755,366,20240531,7,13,5,1,1,Part-Time,472,15.5,1-2 years
2756,373,20240531,10,6,3,1,1,Contractor,606,19.9,1-2 years
2757,374,20240531,34,19,17,1,1,Contractor,561,18.4,1-2 years
2758,376,20240531,14,6,2,1,1,Contractor,147,4.8,91-182 days
2759,377,20240531,25,4,30,1,1,Full-Time,69,2.3,0-90 days
2760,378,20240531,9,2,30,1,1,Full-Time,128,4.2,91-182 days
2761,382,20240531,31,18,30,1,1,Part-Time,72,2.4,0-90 days
2762,388,20240531,26,10,29,1,1,Full-Time,765,25.1,2-3 years
2763,389,20240531,30,20,30,1,1,Full-Time,616,20.2,1-2 years
2764,390,20240531,11,6,2,1,1,Full-Time,129,4.2,91-182 days
2765,392,20240531,19,3,30,1,1,Part-Time,281,9.2,6-12 months
2766,397,20240531,4,11,5,1,1,Full-Time,292,9.6,6-12 months
2767,405,20240531,25,4,30,1,1,Full-Time,632,20.8,1-2 years
2768,406,20240531,24,9,1,1,1,Full-Time,514,16.9,1-2 years
2769,408,20240531,33,18,11,1,1,Full-Time,754,24.8,2-3 years
2770,410,20240531,14,6,30,1,1,Full-Time,155,5.1,91-182 days
2771,418,20240531,6,11,3,1,1,Full-Time,121,4.0,91-182 days
2772,420,20240531,20,3,29,1,1,Full-Time,132,4.3,91-182 days
2773,421,20240531,12,5,18,1,1,Part-Time,271,8.9,6-12 months
2774,424,20240531,30,19,16,1,1,Contractor,299,9.8,6-12 months
2775,426,20240531,34,18,9,1,1,Full-Time,798,26.2,2-3 years
2776,430,20240531,5,11,7,1,1,Full-Time,144,4.7,91-182 days
2777,431,20240531,20,3,1,1,1,Contractor,104,3.4,91-182 days
2778,435,20240531,25,4,1,1,1,Full-Time,1062,34.9,2-3 years
2779,441,20240531,31,20,26,1,1,Full-Time,470,15.4,1-2 years
2780,442,20240531,12,5,29,1,1,Contractor,155,5.1,91-182 days
2781,445,20240531,34,18,28,1,1,Full-Time,159,5.2,91-182 days
2782,456,20240531,32,18,16,1,1,Contractor,665,21.8,1-2 years
2783,457,20240531,34,18,10,1,1,Full-Time,442,14.5,1-2 years
2784,459,20240531,17,7,1,1,1,Full-Time,227,7.5,6-12 months
2785,460,20240531,20,7,10,1,1,Full-Time,57,1.9,0-90 days
2786,461,20240531,34,19,10,1,1,Full-Time,780,25.6,2-3 years
2787,462,20240531,12,6,10,1,1,Full-Time,295,9.7,6-12 months
2788,465,20240531,12,5,18,1,1,Part-Time,692,22.7,1-2 years
2789,468,20240531,26,9,1,1,1,Full-Time,864,28.4,2-3 years
2790,471,20240531,10,2,1,1,1,Full-Time,493,16.2,1-2 years
2791,475,20240531,34,19,15,1,1,Full-Time,1562,51.3,3-5 years
2792,487,20240531,14,5,18,1,1,Part-Time,281,9.2,6-12 months
2793,492,20240531,24,9,9,1,1,Full-Time,85,2.8,0-90 days
2794,495,20240531,12,6,30,1,1,Full-Time,128,4.2,91-182 days
2795,496,20240531,25,9,9,1,1,Full-Time,10,0.3,0-90 days
2796,497,20240531,10,2,1,1,1,Full-Time,19,0.6,0-90 days
2797,498,20240531,5,17,8,1,1,Full-Time,101,3.3,91-182 days
2798,500,20240531,31,20,20,1,1,Full-Time,60,2.0,0-90 days
2799,3,20240630,22,10,16,1,1,Contractor,976,32.1,2-3 years
2800,7,20240630,22,9,30,1,1,Full-Time,105,3.4,91-182 days
2801,8,20240630,13,6,29,1,1,Full-Time,827,27.2,2-3 years
2802,13,20240630,3,12,3,1,1,Part-Time,531,17.4,1-2 years
2803,14,20240630,18,3,2,1,1,Part-Time,133,4.4,91-182 days
2804,17,20240630,34,19,6,1,1,Full-Time,122,4.0,91-182 days
2805,21,20240630,30,20,24,1,1,Contractor,110,3.6,91-182 days
2806,22,20240630,19,8,30,1,1,Part-Time,98,3.2,91-182 days
2807,23,20240630,5,17,14,1,1,Full-Time,658,21.6,1-2 years
2808,27,20240630,31,18,24,1,1,Full-Time,181,5.9,91-182 days
2809,29,20240630,25,9,1,1,1,Full-Time,483,15.9,1-2 years
2810,31,20240630,26,9,16,1,1,Full-Time,686,22.5,1-2 years
2811,33,20240630,3,11,27,1,1,Full-Time,51,1.7,0-90 days
2812,35,20240630,32,18,8,1,1,Full-Time,388,12.7,1-2 years
2813,36,20240630,26,10,30,1,1,Full-Time,396,13.0,1-2 years
2814,37,20240630,11,2,10,1,1,Full-Time,529,17.4,1-2 years
2815,38,20240630,28,18,24,1,1,Full-Time,583,19.2,1-2 years
2816,40,20240630,19,7,2,1,1,Full-Time,223,7.3,6-12 months
2817,42,20240630,15,3,29,1,1,Contractor,878,28.8,2-3 years
